County,State,"County, State",CountyID,Income_2019,Income_2020
Union,North Carolina,"Union, North Carolina",37179,"54,534","56,820"
Vance,North Carolina,"Vance, North Carolina",37181,"35,002","37,774"
Wake,North Carolina,"Wake, North Carolina",37183,"62,657","65,450"
Warren,North Carolina,"Warren, North Carolina",37185,"30,317","33,779"
Washington,North Carolina,"Washington, North Carolina",37187,"36,780","39,912"
Watauga,North Carolina,"Watauga, North Carolina",37189,"38,652","40,157"
Wayne,North Carolina,"Wayne, North Carolina",37191,"40,116","42,882"
Wilkes,North Carolina,"Wilkes, North Carolina",37193,"37,309","39,518"
Wilson,North Carolina,"Wilson, North Carolina",37195,"40,260","43,111"
Yadkin,North Carolina,"Yadkin, North Carolina",37197,"39,012","41,250"
Yancey,North Carolina,"Yancey, North Carolina",37199,"38,011","40,422"
Adams,North Dakota,"Adams, North Dakota",38001,"49,382","59,255"
Barnes,North Dakota,"Barnes, North Dakota",38003,"56,985","64,242"
Benson,North Dakota,"Benson, North Dakota",38005,"36,229","45,003"
Billings,North Dakota,"Billings, North Dakota",38007,"81,562","82,466"
Bottineau,North Dakota,"Bottineau, North Dakota",38009,"61,826","68,631"
Bowman,North Dakota,"Bowman, North Dakota",38011,"68,298","68,963"
Burke,North Dakota,"Burke, North Dakota",38013,"76,582","77,237"
Burleigh,North Dakota,"Burleigh, North Dakota",38015,"61,147","62,801"
Cass,North Dakota,"Cass, North Dakota",38017,"59,415","61,899"
Cavalier,North Dakota,"Cavalier, North Dakota",38019,"64,238","88,702"
Dickey,North Dakota,"Dickey, North Dakota",38021,"63,334","71,888"
Divide,North Dakota,"Divide, North Dakota",38023,"55,971","62,052"
Dunn,North Dakota,"Dunn, North Dakota",38025,"67,270","68,491"
Eddy,North Dakota,"Eddy, North Dakota",38027,"60,794","74,844"
Emmons,North Dakota,"Emmons, North Dakota",38029,"51,194","64,430"
Foster,North Dakota,"Foster, North Dakota",38031,"61,967","76,313"
Golden Valley,North Dakota,"Golden Valley, North Dakota",38033,"39,030","46,435"
Grand Forks,North Dakota,"Grand Forks, North Dakota",38035,"53,381","57,659"
Grant,North Dakota,"Grant, North Dakota",38037,"45,297","57,761"
Griggs,North Dakota,"Griggs, North Dakota",38039,"58,748","73,753"
Hettinger,North Dakota,"Hettinger, North Dakota",38041,"50,384","59,519"
Kidder,North Dakota,"Kidder, North Dakota",38043,"53,103","64,918"
LaMoure,North Dakota,"LaMoure, North Dakota",38045,"60,161","70,351"
Logan,North Dakota,"Logan, North Dakota",38047,"51,572","59,859"
McHenry,North Dakota,"McHenry, North Dakota",38049,"52,552","59,320"
McIntosh,North Dakota,"McIntosh, North Dakota",38051,"60,988","70,812"
McKenzie,North Dakota,"McKenzie, North Dakota",38053,"67,761","64,035"
McLean,North Dakota,"McLean, North Dakota",38055,"61,260","66,025"
Mercer,North Dakota,"Mercer, North Dakota",38057,"58,923","60,497"
Morton,North Dakota,"Morton, North Dakota",38059,"54,782","57,708"
Mountrail,North Dakota,"Mountrail, North Dakota",38061,"65,591","64,982"
Nelson,North Dakota,"Nelson, North Dakota",38063,"61,641","75,907"
Oliver,North Dakota,"Oliver, North Dakota",38065,"45,805","52,076"
Pembina,North Dakota,"Pembina, North Dakota",38067,"60,963","72,827"
Pierce,North Dakota,"Pierce, North Dakota",38069,"48,329","57,159"
Ramsey,North Dakota,"Ramsey, North Dakota",38071,"50,171","57,250"
Ransom,North Dakota,"Ransom, North Dakota",38073,"59,123","65,153"
Renville,North Dakota,"Renville, North Dakota",38075,"71,625","80,431"
Richland,North Dakota,"Richland, North Dakota",38077,"52,375","54,465"
Rolette,North Dakota,"Rolette, North Dakota",38079,"36,455","41,884"
Sargent,North Dakota,"Sargent, North Dakota",38081,"62,704","67,215"
Sheridan,North Dakota,"Sheridan, North Dakota",38083,"47,192","58,958"
Sioux,North Dakota,"Sioux, North Dakota",38085,"28,194","33,675"
Slope,North Dakota,"Slope, North Dakota",38087,"45,086","60,039"
Stark,North Dakota,"Stark, North Dakota",38089,"65,914","63,650"
Steele,North Dakota,"Steele, North Dakota",38091,"62,811","84,674"
Stutsman,North Dakota,"Stutsman, North Dakota",38093,"54,679","62,694"
Towner,North Dakota,"Towner, North Dakota",38095,"59,474","87,632"
Traill,North Dakota,"Traill, North Dakota",38097,"54,952","64,096"
Walsh,North Dakota,"Walsh, North Dakota",38099,"52,544","63,790"
Ward,North Dakota,"Ward, North Dakota",38101,"56,161","57,492"
Wells,North Dakota,"Wells, North Dakota",38103,"60,817","79,403"
Williams,North Dakota,"Williams, North Dakota",38105,"69,619","64,850"
Adams,Ohio,"Adams, Ohio",39001,"35,553","39,658"
Allen,Ohio,"Allen, Ohio",39003,"43,268","46,500"
Ashland,Ohio,"Ashland, Ohio",39005,"39,969","43,041"
Ashtabula,Ohio,"Ashtabula, Ohio",39007,"40,039","43,597"
Athens,Ohio,"Athens, Ohio",39009,"34,387","36,642"
Auglaize,Ohio,"Auglaize, Ohio",39011,"49,225","52,330"
Belmont,Ohio,"Belmont, Ohio",39013,"41,735","43,354"
Brown,Ohio,"Brown, Ohio",39015,"38,935","42,275"
Butler,Ohio,"Butler, Ohio",39017,"49,959","52,598"
Carroll,Ohio,"Carroll, Ohio",39019,"40,997","44,624"
Champaign,Ohio,"Champaign, Ohio",39021,"42,403","46,605"
Clark,Ohio,"Clark, Ohio",39023,"41,625","45,363"
Clermont,Ohio,"Clermont, Ohio",39025,"57,571","60,535"
Clinton,Ohio,"Clinton, Ohio",39027,"45,049","48,542"
Columbiana,Ohio,"Columbiana, Ohio",39029,"39,387","42,771"
Coshocton,Ohio,"Coshocton, Ohio",39031,"36,258","39,640"
Crawford,Ohio,"Crawford, Ohio",39033,"39,667","43,918"
Cuyahoga,Ohio,"Cuyahoga, Ohio",39035,"55,998","59,923"
Darke,Ohio,"Darke, Ohio",39037,"44,202","48,088"
Defiance,Ohio,"Defiance, Ohio",39039,"41,905","45,385"
Delaware,Ohio,"Delaware, Ohio",39041,"76,131","79,382"
Erie,Ohio,"Erie, Ohio",39043,"55,748","56,732"
Fairfield,Ohio,"Fairfield, Ohio",39045,"47,809","51,153"
Fayette,Ohio,"Fayette, Ohio",39047,"40,049","46,261"
Franklin,Ohio,"Franklin, Ohio",39049,"51,467","55,294"
Fulton,Ohio,"Fulton, Ohio",39051,"47,145","50,349"
Gallia,Ohio,"Gallia, Ohio",39053,"40,492","43,932"
Geauga,Ohio,"Geauga, Ohio",39055,"71,824","73,958"
Greene,Ohio,"Greene, Ohio",39057,"51,648","54,645"
Guernsey,Ohio,"Guernsey, Ohio",39059,"41,731","45,218"
Hamilton,Ohio,"Hamilton, Ohio",39061,"61,458","65,035"
Hancock,Ohio,"Hancock, Ohio",39063,"50,556","54,386"
Hardin,Ohio,"Hardin, Ohio",39065,"33,253","36,506"
Harrison,Ohio,"Harrison, Ohio",39067,"39,466","42,014"
Henry,Ohio,"Henry, Ohio",39069,"46,216","50,752"
Highland,Ohio,"Highland, Ohio",39071,"37,274","41,094"
Hocking,Ohio,"Hocking, Ohio",39073,"39,253","42,337"
Holmes,Ohio,"Holmes, Ohio",39075,"47,386","48,118"
Huron,Ohio,"Huron, Ohio",39077,"41,776","45,844"
Jackson,Ohio,"Jackson, Ohio",39079,"36,816","40,663"
Jefferson,Ohio,"Jefferson, Ohio",39081,"40,683","44,375"
Knox,Ohio,"Knox, Ohio",39083,"44,390","47,964"
Lake,Ohio,"Lake, Ohio",39085,"52,811","56,085"
Lawrence,Ohio,"Lawrence, Ohio",39087,"39,413","42,905"
Licking,Ohio,"Licking, Ohio",39089,"47,498","50,810"
Logan,Ohio,"Logan, Ohio",39091,"44,189","48,471"
Lorain,Ohio,"Lorain, Ohio",39093,"47,989","51,157"
Lucas,Ohio,"Lucas, Ohio",39095,"47,719","51,024"
Madison,Ohio,"Madison, Ohio",39097,"42,296","46,679"
Mahoning,Ohio,"Mahoning, Ohio",39099,"44,315","47,729"
Marion,Ohio,"Marion, Ohio",39101,"37,873","41,449"
Medina,Ohio,"Medina, Ohio",39103,"57,630","60,514"
Meigs,Ohio,"Meigs, Ohio",39105,"36,055","39,644"
Mercer,Ohio,"Mercer, Ohio",39107,"50,940","54,527"
Miami,Ohio,"Miami, Ohio",39109,"48,999","52,469"
Monroe,Ohio,"Monroe, Ohio",39111,"37,565","41,242"
Montgomery,Ohio,"Montgomery, Ohio",39113,"48,143","51,618"
Morgan,Ohio,"Morgan, Ohio",39115,"34,508","38,583"
Morrow,Ohio,"Morrow, Ohio",39117,"40,740","44,282"
Muskingum,Ohio,"Muskingum, Ohio",39119,"42,506","46,070"
Noble,Ohio,"Noble, Ohio",39121,"27,981","30,397"
Ottawa,Ohio,"Ottawa, Ohio",39123,"54,026","57,446"
Paulding,Ohio,"Paulding, Ohio",39125,"41,831","46,097"
Perry,Ohio,"Perry, Ohio",39127,"38,562","41,913"
Pickaway,Ohio,"Pickaway, Ohio",39129,"42,169","46,033"
Pike,Ohio,"Pike, Ohio",39131,"38,804","42,774"
Portage,Ohio,"Portage, Ohio",39133,"45,500","48,285"
Preble,Ohio,"Preble, Ohio",39135,"41,302","45,016"
Putnam,Ohio,"Putnam, Ohio",39137,"50,699","54,646"
Richland,Ohio,"Richland, Ohio",39139,"40,313","43,928"
Ross,Ohio,"Ross, Ohio",39141,"39,010","42,348"
Sandusky,Ohio,"Sandusky, Ohio",39143,"42,343","46,113"
Scioto,Ohio,"Scioto, Ohio",39145,"40,794","43,820"
Seneca,Ohio,"Seneca, Ohio",39147,"40,458","44,993"
Shelby,Ohio,"Shelby, Ohio",39149,"46,069","49,956"
Stark,Ohio,"Stark, Ohio",39151,"46,384","49,592"
Summit,Ohio,"Summit, Ohio",39153,"53,580","56,821"
Trumbull,Ohio,"Trumbull, Ohio",39155,"41,559","45,142"
Tuscarawas,Ohio,"Tuscarawas, Ohio",39157,"45,039","47,937"
Union,Ohio,"Union, Ohio",39159,"59,835","64,147"
Van Wert,Ohio,"Van Wert, Ohio",39161,"43,120","47,339"
Vinton,Ohio,"Vinton, Ohio",39163,"35,022","38,881"
Warren,Ohio,"Warren, Ohio",39165,"62,896","65,855"
Washington,Ohio,"Washington, Ohio",39167,"44,343","47,365"
Wayne,Ohio,"Wayne, Ohio",39169,"46,939","49,901"
Williams,Ohio,"Williams, Ohio",39171,"42,965","46,040"
Wood,Ohio,"Wood, Ohio",39173,"48,566","51,147"
Wyandot,Ohio,"Wyandot, Ohio",39175,"46,032","50,573"
Adair,Oklahoma,"Adair, Oklahoma",40001,"29,926","32,724"
Alfalfa,Oklahoma,"Alfalfa, Oklahoma",40003,"40,970","43,043"
Atoka,Oklahoma,"Atoka, Oklahoma",40005,"32,869","34,758"
Beaver,Oklahoma,"Beaver, Oklahoma",40007,"54,416","57,190"
Beckham,Oklahoma,"Beckham, Oklahoma",40009,"39,364","41,041"
Blaine,Oklahoma,"Blaine, Oklahoma",40011,"43,857","44,435"
Bryan,Oklahoma,"Bryan, Oklahoma",40013,"35,545","37,561"
Caddo,Oklahoma,"Caddo, Oklahoma",40015,"37,535","39,673"
Canadian,Oklahoma,"Canadian, Oklahoma",40017,"46,596","48,267"
Carter,Oklahoma,"Carter, Oklahoma",40019,"44,167","45,874"
Cherokee,Oklahoma,"Cherokee, Oklahoma",40021,"33,943","35,764"
Choctaw,Oklahoma,"Choctaw, Oklahoma",40023,"32,340","35,627"
Cimarron,Oklahoma,"Cimarron, Oklahoma",40025,"66,785","68,446"
Cleveland,Oklahoma,"Cleveland, Oklahoma",40027,"46,488","48,042"
Coal,Oklahoma,"Coal, Oklahoma",40029,"38,752","38,938"
Comanche,Oklahoma,"Comanche, Oklahoma",40031,"42,639","45,432"
Cotton,Oklahoma,"Cotton, Oklahoma",40033,"43,995","47,794"
Craig,Oklahoma,"Craig, Oklahoma",40035,"39,286","41,477"
Creek,Oklahoma,"Creek, Oklahoma",40037,"42,591","44,706"
Custer,Oklahoma,"Custer, Oklahoma",40039,"41,708","43,373"
Delaware,Oklahoma,"Delaware, Oklahoma",40041,"33,819","35,435"
Dewey,Oklahoma,"Dewey, Oklahoma",40043,"50,635","51,656"
Ellis,Oklahoma,"Ellis, Oklahoma",40045,"53,949","55,592"
Garfield,Oklahoma,"Garfield, Oklahoma",40047,"45,053","46,702"
Garvin,Oklahoma,"Garvin, Oklahoma",40049,"40,132","42,189"
Grady,Oklahoma,"Grady, Oklahoma",40051,"41,854","43,506"
Grant,Oklahoma,"Grant, Oklahoma",40053,"47,131","53,075"
Greer,Oklahoma,"Greer, Oklahoma",40055,"29,876","32,547"
Harmon,Oklahoma,"Harmon, Oklahoma",40057,"41,582","45,688"
Harper,Oklahoma,"Harper, Oklahoma",40059,"50,182","50,223"
Haskell,Oklahoma,"Haskell, Oklahoma",40061,"33,186","33,617"
Hughes,Oklahoma,"Hughes, Oklahoma",40063,"41,863","43,758"
Jackson,Oklahoma,"Jackson, Oklahoma",40065,"43,272","46,426"
Jefferson,Oklahoma,"Jefferson, Oklahoma",40067,"34,158","37,467"
Johnston,Oklahoma,"Johnston, Oklahoma",40069,"35,555","38,971"
Kay,Oklahoma,"Kay, Oklahoma",40071,"41,813","44,718"
Kingfisher,Oklahoma,"Kingfisher, Oklahoma",40073,"56,383","58,591"
Kiowa,Oklahoma,"Kiowa, Oklahoma",40075,"37,429","40,736"
Latimer,Oklahoma,"Latimer, Oklahoma",40077,"34,821","35,756"
Le Flore,Oklahoma,"Le Flore, Oklahoma",40079,"33,527","35,362"
Lincoln,Oklahoma,"Lincoln, Oklahoma",40081,"36,731","39,164"
Logan,Oklahoma,"Logan, Oklahoma",40083,"44,566","46,102"
Love,Oklahoma,"Love, Oklahoma",40085,"38,248","40,353"
McClain,Oklahoma,"McClain, Oklahoma",40087,"48,780","49,683"
McCurtain,Oklahoma,"McCurtain, Oklahoma",40089,"33,072","35,511"
McIntosh,Oklahoma,"McIntosh, Oklahoma",40091,"35,972","38,217"
Major,Oklahoma,"Major, Oklahoma",40093,"44,106","45,667"
Marshall,Oklahoma,"Marshall, Oklahoma",40095,"34,406","36,800"
Mayes,Oklahoma,"Mayes, Oklahoma",40097,"36,741","39,149"
Murray,Oklahoma,"Murray, Oklahoma",40099,"43,556","45,419"
Muskogee,Oklahoma,"Muskogee, Oklahoma",40101,"37,881","39,894"
Noble,Oklahoma,"Noble, Oklahoma",40103,"44,736","47,378"
Nowata,Oklahoma,"Nowata, Oklahoma",40105,"37,236","39,961"
Okfuskee,Oklahoma,"Okfuskee, Oklahoma",40107,"31,625","33,520"
Oklahoma,Oklahoma,"Oklahoma, Oklahoma",40109,"55,917","56,971"
Okmulgee,Oklahoma,"Okmulgee, Oklahoma",40111,"35,187","37,367"
Osage,Oklahoma,"Osage, Oklahoma",40113,"36,438","38,588"
Ottawa,Oklahoma,"Ottawa, Oklahoma",40115,"38,356","40,876"
Pawnee,Oklahoma,"Pawnee, Oklahoma",40117,"37,399","39,491"
Payne,Oklahoma,"Payne, Oklahoma",40119,"39,113","40,487"
Pittsburg,Oklahoma,"Pittsburg, Oklahoma",40121,"39,638","40,786"
Pontotoc,Oklahoma,"Pontotoc, Oklahoma",40123,"45,121","47,748"
Pottawatomie,Oklahoma,"Pottawatomie, Oklahoma",40125,"39,769","40,043"
Pushmataha,Oklahoma,"Pushmataha, Oklahoma",40127,"32,731","35,650"
Roger Mills,Oklahoma,"Roger Mills, Oklahoma",40129,"44,266","46,054"
Rogers,Oklahoma,"Rogers, Oklahoma",40131,"48,836","50,583"
Seminole,Oklahoma,"Seminole, Oklahoma",40133,"35,152","37,463"
Sequoyah,Oklahoma,"Sequoyah, Oklahoma",40135,"34,256","36,537"
Stephens,Oklahoma,"Stephens, Oklahoma",40137,"44,182","46,027"
Texas,Oklahoma,"Texas, Oklahoma",40139,"56,591","55,434"
Tillman,Oklahoma,"Tillman, Oklahoma",40141,"38,114","38,316"
Tulsa,Oklahoma,"Tulsa, Oklahoma",40143,"64,444","65,519"
Wagoner,Oklahoma,"Wagoner, Oklahoma",40145,"41,458","43,111"
Washington,Oklahoma,"Washington, Oklahoma",40147,"59,436","58,010"
Washita,Oklahoma,"Washita, Oklahoma",40149,"36,574","38,017"
Woods,Oklahoma,"Woods, Oklahoma",40151,"45,859","47,226"
Woodward,Oklahoma,"Woodward, Oklahoma",40153,"38,420","40,710"
Baker,Oregon,"Baker, Oregon",41001,"41,658","46,277"
Benton,Oregon,"Benton, Oregon",41003,"47,920","50,399"
Clackamas,Oregon,"Clackamas, Oregon",41005,"61,375","64,791"
Clatsop,Oregon,"Clatsop, Oregon",41007,"45,743","48,777"
Columbia,Oregon,"Columbia, Oregon",41009,"45,379","48,749"
Coos,Oregon,"Coos, Oregon",41011,"46,120","50,581"
Crook,Oregon,"Crook, Oregon",41013,"42,981","46,179"
Curry,Oregon,"Curry, Oregon",41015,"44,490","48,046"
Deschutes,Oregon,"Deschutes, Oregon",41017,"57,493","61,216"
Douglas,Oregon,"Douglas, Oregon",41019,"41,804","46,342"
Gilliam,Oregon,"Gilliam, Oregon",41021,"56,907","67,754"
Grant,Oregon,"Grant, Oregon",41023,"42,596","47,569"
Harney,Oregon,"Harney, Oregon",41025,"40,779","47,009"
Hood River,Oregon,"Hood River, Oregon",41027,"55,609","60,225"
Jackson,Oregon,"Jackson, Oregon",41029,"47,708","51,824"
Jefferson,Oregon,"Jefferson, Oregon",41031,"35,376","39,552"
Josephine,Oregon,"Josephine, Oregon",41033,"43,694","46,913"
Klamath,Oregon,"Klamath, Oregon",41035,"40,457","44,513"
Lake,Oregon,"Lake, Oregon",41037,"41,826","47,402"
Lane,Oregon,"Lane, Oregon",41039,"45,960","49,583"
Lincoln,Oregon,"Lincoln, Oregon",41041,"44,689","47,231"
Linn,Oregon,"Linn, Oregon",41043,"43,971","48,040"
Malheur,Oregon,"Malheur, Oregon",41045,"33,562","37,964"
Marion,Oregon,"Marion, Oregon",41047,"44,464","48,135"
Morrow,Oregon,"Morrow, Oregon",41049,"48,535","58,541"
Multnomah,Oregon,"Multnomah, Oregon",41051,"59,402","63,852"
Polk,Oregon,"Polk, Oregon",41053,"42,718","45,660"
Sherman,Oregon,"Sherman, Oregon",41055,"57,119","66,349"
Tillamook,Oregon,"Tillamook, Oregon",41057,"44,607","48,060"
Umatilla,Oregon,"Umatilla, Oregon",41059,"41,267","46,209"
Union,Oregon,"Union, Oregon",41061,"40,881","45,242"
Wallowa,Oregon,"Wallowa, Oregon",41063,"45,435","50,303"
Wasco,Oregon,"Wasco, Oregon",41065,"43,397","48,643"
Washington,Oregon,"Washington, Oregon",41067,"63,425","66,831"
Wheeler,Oregon,"Wheeler, Oregon",41069,"37,385","41,366"
Yamhill,Oregon,"Yamhill, Oregon",41071,"47,151","51,028"
Adams,Pennsylvania,"Adams, Pennsylvania",42001,"50,785","54,172"
Allegheny,Pennsylvania,"Allegheny, Pennsylvania",42003,"64,718","68,777"
Armstrong,Pennsylvania,"Armstrong, Pennsylvania",42005,"47,058","51,200"
Beaver,Pennsylvania,"Beaver, Pennsylvania",42007,"50,385","55,449"
Bedford,Pennsylvania,"Bedford, Pennsylvania",42009,"42,762","46,246"
Berks,Pennsylvania,"Berks, Pennsylvania",42011,"51,606","55,953"
Blair,Pennsylvania,"Blair, Pennsylvania",42013,"47,573","52,096"
Bradford,Pennsylvania,"Bradford, Pennsylvania",42015,"43,071","45,979"
Bucks,Pennsylvania,"Bucks, Pennsylvania",42017,"76,502","80,627"
Butler,Pennsylvania,"Butler, Pennsylvania",42019,"60,995","64,732"
Cambria,Pennsylvania,"Cambria, Pennsylvania",42021,"44,620","48,637"
Cameron,Pennsylvania,"Cameron, Pennsylvania",42023,"48,108","53,654"
Carbon,Pennsylvania,"Carbon, Pennsylvania",42025,"52,887","56,868"
Centre,Pennsylvania,"Centre, Pennsylvania",42027,"47,947","50,615"
Chester,Pennsylvania,"Chester, Pennsylvania",42029,"88,403","91,927"
Clarion,Pennsylvania,"Clarion, Pennsylvania",42031,"42,015","45,427"
Clearfield,Pennsylvania,"Clearfield, Pennsylvania",42033,"46,443","50,648"
Clinton,Pennsylvania,"Clinton, Pennsylvania",42035,"42,765","46,338"
Columbia,Pennsylvania,"Columbia, Pennsylvania",42037,"43,558","47,464"
Crawford,Pennsylvania,"Crawford, Pennsylvania",42039,"42,127","46,356"
Cumberland,Pennsylvania,"Cumberland, Pennsylvania",42041,"57,256","61,596"
Dauphin,Pennsylvania,"Dauphin, Pennsylvania",42043,"52,892","56,792"
Delaware,Pennsylvania,"Delaware, Pennsylvania",42045,"69,950","73,588"
Elk,Pennsylvania,"Elk, Pennsylvania",42047,"48,791","53,592"
Erie,Pennsylvania,"Erie, Pennsylvania",42049,"46,259","50,536"
Fayette,Pennsylvania,"Fayette, Pennsylvania",42051,"43,522","48,007"
Forest,Pennsylvania,"Forest, Pennsylvania",42053,"25,260","28,271"
Franklin,Pennsylvania,"Franklin, Pennsylvania",42055,"48,014","51,979"
Fulton,Pennsylvania,"Fulton, Pennsylvania",42057,"45,483","48,976"
Greene,Pennsylvania,"Greene, Pennsylvania",42059,"44,600","49,103"
Huntingdon,Pennsylvania,"Huntingdon, Pennsylvania",42061,"39,381","43,555"
Indiana,Pennsylvania,"Indiana, Pennsylvania",42063,"41,155","44,472"
Jefferson,Pennsylvania,"Jefferson, Pennsylvania",42065,"45,191","48,971"
Juniata,Pennsylvania,"Juniata, Pennsylvania",42067,"45,746","50,257"
Lackawanna,Pennsylvania,"Lackawanna, Pennsylvania",42069,"48,388","52,580"
Lancaster,Pennsylvania,"Lancaster, Pennsylvania",42071,"54,529","58,434"
Lawrence,Pennsylvania,"Lawrence, Pennsylvania",42073,"44,844","49,059"
Lebanon,Pennsylvania,"Lebanon, Pennsylvania",42075,"49,099","52,743"
Lehigh,Pennsylvania,"Lehigh, Pennsylvania",42077,"54,308","58,402"
Luzerne,Pennsylvania,"Luzerne, Pennsylvania",42079,"45,938","50,391"
